기준_년분기_코드,상권_코드,상권_코드_명,상권_구분_코드_명,추정매출_합계
20231,3120042,"숙대입구역(남영역, 남영동)",발달상권,14829333668
20232,3120042,"숙대입구역(남영역, 남영동)",발달상권,15050366440
20233,3120042,"숙대입구역(남영역, 남영동)",발달상권,14448998186
20234,3120042,"숙대입구역(남영역, 남영동)",발달상권,15490908144
20241,3120042,"숙대입구역(남영역, 남영동)",발달상권,14112440217
20242,3120042,"숙대입구역(남영역, 남영동)",발달상권,14838145592
20243,3120042,"숙대입구역(남영역, 남영동)",발달상권,13903279985
20244,3120042,"숙대입구역(남영역, 남영동)",발달상권,14214760022
20251,3120042,"숙대입구역(남영역, 남영동)",발달상권,13354562052
20252,3120042,"숙대입구역(남영역, 남영동)",발달상권,13590362017
20253,3120042,"숙대입구역(남영역, 남영동)",발달상권,13606146241
20254,3120042,"숙대입구역(남영역, 남영동)",발달상권,13761330912
20211,3120043,서울역,발달상권,36950528587
20212,3120043,서울역,발달상권,46646458981
20213,3120043,서울역,발달상권,45209900729
20214,3120043,서울역,발달상권,61488389390
20221,3120043,서울역,발달상권,53304399842
20222,3120043,서울역,발달상권,66713704405
20223,3120043,서울역,발달상권,56843632462
20224,3120043,서울역,발달상권,64288795683
20231,3120043,서울역,발달상권,59863012681
20232,3120043,서울역,발달상권,60714691089
20233,3120043,서울역,발달상권,56677590854
20234,3120043,서울역,발달상권,60642659088
20241,3120043,서울역,발달상권,62522534897
20242,3120043,서울역,발달상권,59730206841
20243,3120043,서울역,발달상권,62458071577
20244,3120043,서울역,발달상권,59113473020
20251,3120043,서울역,발달상권,54296467411
20252,3120043,서울역,발달상권,57606511480
20253,3120043,서울역,발달상권,61187085433
20254,3120043,서울역,발달상권,60183523736
20211,3120044,삼각지역,발달상권,7304980712
20212,3120044,삼각지역,발달상권,7716825643
20213,3120044,삼각지역,발달상권,6804290983
20214,3120044,삼각지역,발달상권,8629177404
20221,3120044,삼각지역,발달상권,7189082977
20222,3120044,삼각지역,발달상권,9270237491
20223,3120044,삼각지역,발달상권,8135561193
20224,3120044,삼각지역,발달상권,9216392434
20231,3120044,삼각지역,발달상권,9015992285
20232,3120044,삼각지역,발달상권,9284068749
20233,3120044,삼각지역,발달상권,8755585694
20234,3120044,삼각지역,발달상권,9620862006
20241,3120044,삼각지역,발달상권,9809100722
20242,3120044,삼각지역,발달상권,9819405673
20243,3120044,삼각지역,발달상권,9144045694
20244,3120044,삼각지역,발달상권,10559596846
20251,3120044,삼각지역,발달상권,10125398159
20252,3120044,삼각지역,발달상권,11005202121
20253,3120044,삼각지역,발달상권,10945303537
20254,3120044,삼각지역,발달상권,11711271425
20211,3120045,남영동 먹자골목,발달상권,13612816112
20212,3120045,남영동 먹자골목,발달상권,16872647511
20213,3120045,남영동 먹자골목,발달상권,14456359349
20214,3120045,남영동 먹자골목,발달상권,20781559548
20221,3120045,남영동 먹자골목,발달상권,17218408575
20222,3120045,남영동 먹자골목,발달상권,24687685286
20223,3120045,남영동 먹자골목,발달상권,23029007377
20224,3120045,남영동 먹자골목,발달상권,26389285899
20231,3120045,남영동 먹자골목,발달상권,24801661023
20232,3120045,남영동 먹자골목,발달상권,23909333400
20233,3120045,남영동 먹자골목,발달상권,23653222221
20234,3120045,남영동 먹자골목,발달상권,25547857558
20241,3120045,남영동 먹자골목,발달상권,24029282117
20242,3120045,남영동 먹자골목,발달상권,25156962529
20243,3120045,남영동 먹자골목,발달상권,26366051003
20244,3120045,남영동 먹자골목,발달상권,31250244316
20251,3120045,남영동 먹자골목,발달상권,27063325791
20252,3120045,남영동 먹자골목,발달상권,27919935047
20253,3120045,남영동 먹자골목,발달상권,27558547440
20254,3120045,남영동 먹자골목,발달상권,29966610996
20211,3120046,이태원(이태원역),발달상권,57497948785
20212,3120046,이태원(이태원역),발달상권,74379853447
20213,3120046,이태원(이태원역),발달상권,60667703629
20214,3120046,이태원(이태원역),발달상권,83409052161
20221,3120046,이태원(이태원역),발달상권,70125519160
20222,3120046,이태원(이태원역),발달상권,108756373979
20223,3120046,이태원(이태원역),발달상권,108737982719
20224,3120046,이태원(이태원역),발달상권,85305251221
20231,3120046,이태원(이태원역),발달상권,72465635691
20232,3120046,이태원(이태원역),발달상권,82105853199
20233,3120046,이태원(이태원역),발달상권,82992997624
20234,3120046,이태원(이태원역),발달상권,89587801123
20241,3120046,이태원(이태원역),발달상권,82083161112
20242,3120046,이태원(이태원역),발달상권,84041485183
20243,3120046,이태원(이태원역),발달상권,82469083352
20244,3120046,이태원(이태원역),발달상권,90243807987
20251,3120046,이태원(이태원역),발달상권,76217522221
20252,3120046,이태원(이태원역),발달상권,85203682610
20253,3120046,이태원(이태원역),발달상권,84370674035
20254,3120046,이태원(이태원역),발달상권,90790560761
20211,3120047,한남오거리,발달상권,23409984298
20212,3120047,한남오거리,발달상권,26829704368
20213,3120047,한남오거리,발달상권,22418801101
20214,3120047,한남오거리,발달상권,29266152170
20221,3120047,한남오거리,발달상권,23463807794
20222,3120047,한남오거리,발달상권,33075058633
20223,3120047,한남오거리,발달상권,33516738428
20224,3120047,한남오거리,발달상권,32689369655
20231,3120047,한남오거리,발달상권,32125418658
20232,3120047,한남오거리,발달상권,34374276768
20233,3120047,한남오거리,발달상권,33267269840
20234,3120047,한남오거리,발달상권,34225323501
20241,3120047,한남오거리,발달상권,33139989719
20242,3120047,한남오거리,발달상권,33397411995
20243,3120047,한남오거리,발달상권,33421520573
20244,3120047,한남오거리,발달상권,37749853091
20251,3120047,한남오거리,발달상권,32873052142
20252,3120047,한남오거리,발달상권,37020969485
20253,3120047,한남오거리,발달상권,38341698195
20254,3120047,한남오거리,발달상권,39683180124
20211,3120048,금호역,발달상권,13693544899
20212,3120048,금호역,발달상권,14222056103
20213,3120048,금호역,발달상권,14104505517
20214,3120048,금호역,발달상권,14383912727
20221,3120048,금호역,발달상권,13572012016
20222,3120048,금호역,발달상권,15170631915
20223,3120048,금호역,발달상권,15127479224
20224,3120048,금호역,발달상권,16029521628
20231,3120048,금호역,발달상권,15982493002
20232,3120048,금호역,발달상권,16597822432
20233,3120048,금호역,발달상권,16235035403
20234,3120048,금호역,발달상권,17018459138
20241,3120048,금호역,발달상권,15818141336
20242,3120048,금호역,발달상권,15842371991
20243,3120048,금호역,발달상권,16338769718
20244,3120048,금호역,발달상권,16715923662
20251,3120048,금호역,발달상권,15535865840
20252,3120048,금호역,발달상권,16153748057
20253,3120048,금호역,발달상권,15404402902
20254,3120048,금호역,발달상권,15267589889
20211,3120049,왕십리역(왕십리),발달상권,15948790512
20212,3120049,왕십리역(왕십리),발달상권,18727179213
20213,3120049,왕십리역(왕십리),발달상권,18366523980
20214,3120049,왕십리역(왕십리),발달상권,20584234664
20221,3120049,왕십리역(왕십리),발달상권,18255669926
20222,3120049,왕십리역(왕십리),발달상권,21685850273
20223,3120049,왕십리역(왕십리),발달상권,19942151850
20224,3120049,왕십리역(왕십리),발달상권,20942854302
20231,3120049,왕십리역(왕십리),발달상권,20144256580
20232,3120049,왕십리역(왕십리),발달상권,21467014366
20233,3120049,왕십리역(왕십리),발달상권,22264527972
20234,3120049,왕십리역(왕십리),발달상권,22210624120
20241,3120049,왕십리역(왕십리),발달상권,21383158847
20242,3120049,왕십리역(왕십리),발달상권,21268945675
20243,3120049,왕십리역(왕십리),발달상권,20776253260
20244,3120049,왕십리역(왕십리),발달상권,21112930838
20251,3120049,왕십리역(왕십리),발달상권,19644891444
20252,3120049,왕십리역(왕십리),발달상권,20467141064
20253,3120049,왕십리역(왕십리),발달상권,20627521157
20254,3120049,왕십리역(왕십리),발달상권,22495016285
20211,3120050,서울숲역,발달상권,1748757726
20212,3120050,서울숲역,발달상권,2684292909
20213,3120050,서울숲역,발달상권,2471513760
20214,3120050,서울숲역,발달상권,3304648519
20221,3120050,서울숲역,발달상권,2297410457
20222,3120050,서울숲역,발달상권,3496250645
20223,3120050,서울숲역,발달상권,3624481370
20224,3120050,서울숲역,발달상권,5637945481
20231,3120050,서울숲역,발달상권,2080150354
20232,3120050,서울숲역,발달상권,2284481055
20233,3120050,서울숲역,발달상권,2142848054
20234,3120050,서울숲역,발달상권,1603876811
20241,3120050,서울숲역,발달상권,2062291946
20242,3120050,서울숲역,발달상권,1796750563
20243,3120050,서울숲역,발달상권,2232685334
20244,3120050,서울숲역,발달상권,1884222624
20251,3120050,서울숲역,발달상권,1736330269
20252,3120050,서울숲역,발달상권,1742532536
20253,3120050,서울숲역,발달상권,1749113413
20254,3120050,서울숲역,발달상권,2138892329
20211,3120051,뚝섬역,발달상권,23134581873
20212,3120051,뚝섬역,발달상권,28303824158
20213,3120051,뚝섬역,발달상권,22192205225
20214,3120051,뚝섬역,발달상권,27322735368
20221,3120051,뚝섬역,발달상권,21663358776
20222,3120051,뚝섬역,발달상권,28692065714
20223,3120051,뚝섬역,발달상권,26930490028
20224,3120051,뚝섬역,발달상권,28190467349
20231,3120051,뚝섬역,발달상권,30588597062
20232,3120051,뚝섬역,발달상권,31618121803
20233,3120051,뚝섬역,발달상권,31319352306
20234,3120051,뚝섬역,발달상권,32280581897
20241,3120051,뚝섬역,발달상권,31085181383
20242,3120051,뚝섬역,발달상권,37198024062
20243,3120051,뚝섬역,발달상권,32352419075
20244,3120051,뚝섬역,발달상권,35843941766
20251,3120051,뚝섬역,발달상권,34843824951
20252,3120051,뚝섬역,발달상권,34572762281
20253,3120051,뚝섬역,발달상권,33517460695
20254,3120051,뚝섬역,발달상권,30149459332
20211,3120052,성수역,발달상권,47863591292
20212,3120052,성수역,발달상권,57306974412
20213,3120052,성수역,발달상권,55449131375
20214,3120052,성수역,발달상권,56493336784
20221,3120052,성수역,발달상권,51535435605
20222,3120052,성수역,발달상권,59321233143
20223,3120052,성수역,발달상권,61814285453
20224,3120052,성수역,발달상권,64620066244
20231,3120052,성수역,발달상권,62645464865
20232,3120052,성수역,발달상권,63314170380
20233,3120052,성수역,발달상권,63617094256
20234,3120052,성수역,발달상권,70071433273
20241,3120052,성수역,발달상권,61276200349
20242,3120052,성수역,발달상권,67130009823
20243,3120052,성수역,발달상권,62701573620
20244,3120052,성수역,발달상권,66930169101
20251,3120052,성수역,발달상권,64534388409
20252,3120052,성수역,발달상권,62221361110
20253,3120052,성수역,발달상권,59599588105
20254,3120052,성수역,발달상권,66398572669
20211,3120053,건대입구역(건대),발달상권,59327754431
20212,3120053,건대입구역(건대),발달상권,74341004918
20213,3120053,건대입구역(건대),발달상권,64125306487
20214,3120053,건대입구역(건대),발달상권,84131060903
20221,3120053,건대입구역(건대),발달상권,68442884267
20222,3120053,건대입구역(건대),발달상권,90581759975
20223,3120053,건대입구역(건대),발달상권,85102676930
20224,3120053,건대입구역(건대),발달상권,88424241622
20231,3120053,건대입구역(건대),발달상권,92897370208
20232,3120053,건대입구역(건대),발달상권,91384038854
20233,3120053,건대입구역(건대),발달상권,83898070151
20234,3120053,건대입구역(건대),발달상권,92016069783
20241,3120053,건대입구역(건대),발달상권,90837074346
20242,3120053,건대입구역(건대),발달상권,93665661303
20243,3120053,건대입구역(건대),발달상권,81669280934
20244,3120053,건대입구역(건대),발달상권,85801909747
20251,3120053,건대입구역(건대),발달상권,78419014644
20252,3120053,건대입구역(건대),발달상권,81772674010
20253,3120053,건대입구역(건대),발달상권,76620933990
20254,3120053,건대입구역(건대),발달상권,78003493953
20211,3120054,어린이대공원역,발달상권,16699641683
20212,3120054,어린이대공원역,발달상권,20806029785
20213,3120054,어린이대공원역,발달상권,18404259546
20214,3120054,어린이대공원역,발달상권,19763951938
20221,3120054,어린이대공원역,발달상권,17859942677
20222,3120054,어린이대공원역,발달상권,21032361362
20223,3120054,어린이대공원역,발달상권,20494126494
20224,3120054,어린이대공원역,발달상권,20881571858
20231,3120054,어린이대공원역,발달상권,19488328015
20232,3120054,어린이대공원역,발달상권,21324386218
20233,3120054,어린이대공원역,발달상권,19909172081
20234,3120054,어린이대공원역,발달상권,19666539973
20241,3120054,어린이대공원역,발달상권,17350425972
20242,3120054,어린이대공원역,발달상권,19326186136
20243,3120054,어린이대공원역,발달상권,17697633615
20244,3120054,어린이대공원역,발달상권,18407501907
20251,3120054,어린이대공원역,발달상권,18259954499
20252,3120054,어린이대공원역,발달상권,20888369385
20253,3120054,어린이대공원역,발달상권,20007877104
20254,3120054,어린이대공원역,발달상권,20342280154
20211,3120055,군자역,발달상권,49242027850
20212,3120055,군자역,발달상권,52443070044
20213,3120055,군자역,발달상권,51581323347
20214,3120055,군자역,발달상권,55493548955
20221,3120055,군자역,발달상권,48350752192
20222,3120055,군자역,발달상권,57420082129
20223,3120055,군자역,발달상권,55457533135
20224,3120055,군자역,발달상권,59096222028
20231,3120055,군자역,발달상권,59579322945
20232,3120055,군자역,발달상권,61865353579
20233,3120055,군자역,발달상권,61224040878
20234,3120055,군자역,발달상권,60458865516
20241,3120055,군자역,발달상권,58814914420
20242,3120055,군자역,발달상권,61804966337
20243,3120055,군자역,발달상권,59066773296
20244,3120055,군자역,발달상권,59530982563
20251,3120055,군자역,발달상권,56634252910
20252,3120055,군자역,발달상권,61038933920
20253,3120055,군자역,발달상권,61542426470
20254,3120055,군자역,발달상권,63057779018
20211,3120056,구의역,발달상권,27891338810
20212,3120056,구의역,발달상권,31995761229
20213,3120056,구의역,발달상권,30024051765
20214,3120056,구의역,발달상권,33925517611
20221,3120056,구의역,발달상권,29066777541
20222,3120056,구의역,발달상권,34642883011
20223,3120056,구의역,발달상권,34744184139
20224,3120056,구의역,발달상권,35267218289
20231,3120056,구의역,발달상권,33609322410
20232,3120056,구의역,발달상권,36453853075
20233,3120056,구의역,발달상권,37285331723
20234,3120056,구의역,발달상권,40473147484
20241,3120056,구의역,발달상권,39462369545
20242,3120056,구의역,발달상권,39025482200
20243,3120056,구의역,발달상권,36834505791
20244,3120056,구의역,발달상권,39443249348
20251,3120056,구의역,발달상권,35284124855
20252,3120056,구의역,발달상권,38489291977
20253,3120056,구의역,발달상권,37515582437
20254,3120056,구의역,발달상권,36942875600
20211,3120057,아차산역,발달상권,26823184631
20212,3120057,아차산역,발달상권,29172944024
20213,3120057,아차산역,발달상권,27911214339
20214,3120057,아차산역,발달상권,30768007808
20221,3120057,아차산역,발달상권,23735058131
20222,3120057,아차산역,발달상권,32005205324
20223,3120057,아차산역,발달상권,26882601196
20224,3120057,아차산역,발달상권,28454970633
20231,3120057,아차산역,발달상권,27366690602
20232,3120057,아차산역,발달상권,29696020990
20233,3120057,아차산역,발달상권,27766112659
20234,3120057,아차산역,발달상권,28897131177
20241,3120057,아차산역,발달상권,27537301886
20242,3120057,아차산역,발달상권,30786480403
20243,3120057,아차산역,발달상권,28211298988
20244,3120057,아차산역,발달상권,29467470258
20251,3120057,아차산역,발달상권,26698886678
20252,3120057,아차산역,발달상권,27360162214
20253,3120057,아차산역,발달상권,27993970075
20254,3120057,아차산역,발달상권,30789336442
20211,3120058,구의사거리,발달상권,11974568005
20212,3120058,구의사거리,발달상권,12395777465
20213,3120058,구의사거리,발달상권,13167190308
20214,3120058,구의사거리,발달상권,13610499005
20221,3120058,구의사거리,발달상권,11947387437
20222,3120058,구의사거리,발달상권,12800928576
20223,3120058,구의사거리,발달상권,12370164100
20224,3120058,구의사거리,발달상권,13654616194
20231,3120058,구의사거리,발달상권,11925047280
20232,3120058,구의사거리,발달상권,12998462190
20233,3120058,구의사거리,발달상권,13023812084
20234,3120058,구의사거리,발달상권,13439185901
20241,3120058,구의사거리,발달상권,16486285253
20242,3120058,구의사거리,발달상권,15402548513
20243,3120058,구의사거리,발달상권,14361774760
20244,3120058,구의사거리,발달상권,13670187101
20251,3120058,구의사거리,발달상권,12459575345
20252,3120058,구의사거리,발달상권,13157281666
20253,3120058,구의사거리,발달상권,12763718298
20254,3120058,구의사거리,발달상권,13340548195
20211,3120059,구삼강변맛길,발달상권,18153892762
20212,3120059,구삼강변맛길,발달상권,19830541389
20213,3120059,구삼강변맛길,발달상권,19354886537
20214,3120059,구삼강변맛길,발달상권,20188750405
20221,3120059,구삼강변맛길,발달상권,18041243301
20222,3120059,구삼강변맛길,발달상권,21263320670
20223,3120059,구삼강변맛길,발달상권,22215150637
20224,3120059,구삼강변맛길,발달상권,21675343580
20231,3120059,구삼강변맛길,발달상권,21244240728
20232,3120059,구삼강변맛길,발달상권,22725824664
20233,3120059,구삼강변맛길,발달상권,22976092486
20234,3120059,구삼강변맛길,발달상권,21976965582
20241,3120059,구삼강변맛길,발달상권,21813843977
20242,3120059,구삼강변맛길,발달상권,22323803432
20243,3120059,구삼강변맛길,발달상권,22093960844
20244,3120059,구삼강변맛길,발달상권,22861141722
20251,3120059,구삼강변맛길,발달상권,21449150350
20252,3120059,구삼강변맛길,발달상권,23562020799
20253,3120059,구삼강변맛길,발달상권,23696393056
20254,3120059,구삼강변맛길,발달상권,22790930822
20211,3120060,강변역(테크노마트),발달상권,90262424217
20212,3120060,강변역(테크노마트),발달상권,70042787345
20213,3120060,강변역(테크노마트),발달상권,89300882066
20214,3120060,강변역(테크노마트),발달상권,92744042891
20221,3120060,강변역(테크노마트),발달상권,71150918422
20222,3120060,강변역(테크노마트),발달상권,73237696492
20223,3120060,강변역(테크노마트),발달상권,71082636667
20224,3120060,강변역(테크노마트),발달상권,71790251100
20231,3120060,강변역(테크노마트),발달상권,63247889234
20232,3120060,강변역(테크노마트),발달상권,57827865827
20233,3120060,강변역(테크노마트),발달상권,66110321291
20234,3120060,강변역(테크노마트),발달상권,64216274075
20241,3120060,강변역(테크노마트),발달상권,61640547625
20242,3120060,강변역(테크노마트),발달상권,61277948614
20243,3120060,강변역(테크노마트),발달상권,60800449115
20244,3120060,강변역(테크노마트),발달상권,71254437790
20251,3120060,강변역(테크노마트),발달상권,62687842903
20252,3120060,강변역(테크노마트),발달상권,68558296315
20253,3120060,강변역(테크노마트),발달상권,67028968784
20254,3120060,강변역(테크노마트),발달상권,63715850211
20211,3120062,신설동역,발달상권,33514104322
20212,3120062,신설동역,발달상권,35993505379
20213,3120062,신설동역,발달상권,34863950675
20214,3120062,신설동역,발달상권,37932337695
20221,3120062,신설동역,발달상권,34093103765
20222,3120062,신설동역,발달상권,36415625392
20223,3120062,신설동역,발달상권,37877924570
20224,3120062,신설동역,발달상권,43011269513
20231,3120062,신설동역,발달상권,40527538201
20232,3120062,신설동역,발달상권,39351619956
20233,3120062,신설동역,발달상권,35850328251
20234,3120062,신설동역,발달상권,37308095020
20241,3120062,신설동역,발달상권,38640083815
20242,3120062,신설동역,발달상권,42355170678
20243,3120062,신설동역,발달상권,40180461058
20244,3120062,신설동역,발달상권,40579444706
20251,3120062,신설동역,발달상권,35628670120
20252,3120062,신설동역,발달상권,35364781549
20253,3120062,신설동역,발달상권,35382944402
20254,3120062,신설동역,발달상권,37041687680
20211,3120063,청량리역(청량리),발달상권,48119161771
20212,3120063,청량리역(청량리),발달상권,45069037528
20213,3120063,청량리역(청량리),발달상권,43563464221
20214,3120063,청량리역(청량리),발달상권,46378025864
20221,3120063,청량리역(청량리),발달상권,29980050687
20222,3120063,청량리역(청량리),발달상권,34902018028
20223,3120063,청량리역(청량리),발달상권,32918411690
20224,3120063,청량리역(청량리),발달상권,38849926367
20231,3120063,청량리역(청량리),발달상권,47522051620
20232,3120063,청량리역(청량리),발달상권,40147440070
20233,3120063,청량리역(청량리),발달상권,36067264743
20234,3120063,청량리역(청량리),발달상권,49828051517
20241,3120063,청량리역(청량리),발달상권,50031527421
20242,3120063,청량리역(청량리),발달상권,50870731364
20243,3120063,청량리역(청량리),발달상권,47979078358
20244,3120063,청량리역(청량리),발달상권,49898331226
20251,3120063,청량리역(청량리),발달상권,46640939322
20252,3120063,청량리역(청량리),발달상권,51790492915
20253,3120063,청량리역(청량리),발달상권,51857093868
20254,3120063,청량리역(청량리),발달상권,56550521770
20211,3120065,회기역,발달상권,7492481135
20212,3120065,회기역,발달상권,9179569903
20213,3120065,회기역,발달상권,8309988197
20214,3120065,회기역,발달상권,9794537677
20221,3120065,회기역,발달상권,8302987663
20222,3120065,회기역,발달상권,11092543223
20223,3120065,회기역,발달상권,10446258090
20224,3120065,회기역,발달상권,11700539299
20231,3120065,회기역,발달상권,10647796102
20232,3120065,회기역,발달상권,11215859002
20233,3120065,회기역,발달상권,10978450354
20234,3120065,회기역,발달상권,10620026568
20241,3120065,회기역,발달상권,9542544598
20242,3120065,회기역,발달상권,10264827819
20243,3120065,회기역,발달상권,9851020535
20244,3120065,회기역,발달상권,9860463971
20251,3120065,회기역,발달상권,9027252816
20252,3120065,회기역,발달상권,9859066939
20253,3120065,회기역,발달상권,9835172925
20254,3120065,회기역,발달상권,9886625320
20211,3120066,장한평역(장한평),발달상권,47296477511
20212,3120066,장한평역(장한평),발달상권,64977868805
20213,3120066,장한평역(장한평),발달상권,62747030427
20214,3120066,장한평역(장한평),발달상권,65616434693
20221,3120066,장한평역(장한평),발달상권,60608920355
20222,3120066,장한평역(장한평),발달상권,68926355813
20223,3120066,장한평역(장한평),발달상권,67344014236
20224,3120066,장한평역(장한평),발달상권,72612786446
20231,3120066,장한평역(장한평),발달상권,72744585385
20232,3120066,장한평역(장한평),발달상권,79150979233
20233,3120066,장한평역(장한평),발달상권,75972072619
20234,3120066,장한평역(장한평),발달상권,77633076871
20241,3120066,장한평역(장한평),발달상권,72607097430
20242,3120066,장한평역(장한평),발달상권,74622331338
20243,3120066,장한평역(장한평),발달상권,75262403984
20244,3120066,장한평역(장한평),발달상권,77899116565
20251,3120066,장한평역(장한평),발달상권,83241595037
20252,3120066,장한평역(장한평),발달상권,83106369782
20253,3120066,장한평역(장한평),발달상권,84211432334
20254,3120066,장한평역(장한평),발달상권,89176982087
20211,3120067,장안동사거리,발달상권,48165081049
20212,3120067,장안동사거리,발달상권,56948429527
20213,3120067,장안동사거리,발달상권,60454029681
20214,3120067,장안동사거리,발달상권,67623475092
20221,3120067,장안동사거리,발달상권,55495546832
20222,3120067,장안동사거리,발달상권,59477885576
20223,3120067,장안동사거리,발달상권,58065323855
20224,3120067,장안동사거리,발달상권,61472221307
20231,3120067,장안동사거리,발달상권,56048499746
20232,3120067,장안동사거리,발달상권,59059912525
20233,3120067,장안동사거리,발달상권,59813180369
20234,3120067,장안동사거리,발달상권,67327087713
20241,3120067,장안동사거리,발달상권,66098173539
20242,3120067,장안동사거리,발달상권,66746896390
20243,3120067,장안동사거리,발달상권,67591750842
20244,3120067,장안동사거리,발달상권,68513893588
20251,3120067,장안동사거리,발달상권,65957285985
20252,3120067,장안동사거리,발달상권,64219339084
20253,3120067,장안동사거리,발달상권,67310974900
20254,3120067,장안동사거리,발달상권,64603647526
20211,3120069,상봉역,발달상권,19762449691
20212,3120069,상봉역,발달상권,23067413339
20213,3120069,상봉역,발달상권,22416119250
20214,3120069,상봉역,발달상권,25376146709
20221,3120069,상봉역,발달상권,22074217931
20222,3120069,상봉역,발달상권,27092284396
20223,3120069,상봉역,발달상권,28002626321
20224,3120069,상봉역,발달상권,29248723502
20231,3120069,상봉역,발달상권,27829416313
20232,3120069,상봉역,발달상권,32579836956
20233,3120069,상봉역,발달상권,34752906382
20234,3120069,상봉역,발달상권,36200012147
20241,3120069,상봉역,발달상권,33015528139
20242,3120069,상봉역,발달상권,28362552902
20243,3120069,상봉역,발달상권,28323640099
20244,3120069,상봉역,발달상권,28717358845
20251,3120069,상봉역,발달상권,30300116382
20252,3120069,상봉역,발달상권,32429027343
20253,3120069,상봉역,발달상권,40576448330
20254,3120069,상봉역,발달상권,41398042749
20211,3120070,한성대입구역,발달상권,21661773699
20212,3120070,한성대입구역,발달상권,24069990592
20213,3120070,한성대입구역,발달상권,22335324576
20214,3120070,한성대입구역,발달상권,25924741158
20221,3120070,한성대입구역,발달상권,20600593403
20222,3120070,한성대입구역,발달상권,24796643674
20223,3120070,한성대입구역,발달상권,23736336214
20224,3120070,한성대입구역,발달상권,25723140295
20231,3120070,한성대입구역,발달상권,24260589532
20232,3120070,한성대입구역,발달상권,28764788506
20233,3120070,한성대입구역,발달상권,24817431797
20234,3120070,한성대입구역,발달상권,28204096533
20241,3120070,한성대입구역,발달상권,27394442531
20242,3120070,한성대입구역,발달상권,29069124817
20243,3120070,한성대입구역,발달상권,26106017425
20244,3120070,한성대입구역,발달상권,27293166570
20251,3120070,한성대입구역,발달상권,28004585171
20252,3120070,한성대입구역,발달상권,30290522720
20253,3120070,한성대입구역,발달상권,26628736873
20254,3120070,한성대입구역,발달상권,27347282063
20211,3120071,성북구청,발달상권,4064692313
20212,3120071,성북구청,발달상권,4816911092
20213,3120071,성북구청,발달상권,4616623080
20214,3120071,성북구청,발달상권,5093699590
20221,3120071,성북구청,발달상권,4195305443
20222,3120071,성북구청,발달상권,5594129876
20223,3120071,성북구청,발달상권,5768789851
20224,3120071,성북구청,발달상권,6257672286
20231,3120071,성북구청,발달상권,5651442618
20232,3120071,성북구청,발달상권,6204046921
20233,3120071,성북구청,발달상권,6127990560
20234,3120071,성북구청,발달상권,6773420394
20241,3120071,성북구청,발달상권,6103662519
20242,3120071,성북구청,발달상권,6850830998
20243,3120071,성북구청,발달상권,6881972994
20244,3120071,성북구청,발달상권,7057550052
20251,3120071,성북구청,발달상권,6575883321
20252,3120071,성북구청,발달상권,7167447238
20253,3120071,성북구청,발달상권,7411101518
20254,3120071,성북구청,발달상권,7156035989
20211,3120072,성신여대,발달상권,43345014639
20212,3120072,성신여대,발달상권,48896691932
20213,3120072,성신여대,발달상권,49177215612
20214,3120072,성신여대,발달상권,53654986259
20221,3120072,성신여대,발달상권,48789838327
20222,3120072,성신여대,발달상권,61404437405
20223,3120072,성신여대,발달상권,61322067573
20224,3120072,성신여대,발달상권,60112213669
20231,3120072,성신여대,발달상권,59610041191
20232,3120072,성신여대,발달상권,60867177446
20233,3120072,성신여대,발달상권,61387008364
20234,3120072,성신여대,발달상권,61680275653
20241,3120072,성신여대,발달상권,54853426115
20242,3120072,성신여대,발달상권,58573838500
20243,3120072,성신여대,발달상권,55675536689
20244,3120072,성신여대,발달상권,55855065656
20251,3120072,성신여대,발달상권,51197032221
20252,3120072,성신여대,발달상권,51493486506
20253,3120072,성신여대,발달상권,53746297336
20254,3120072,성신여대,발달상권,56684231141
20211,3120073,미아사거리,발달상권,7375235484
20212,3120073,미아사거리,발달상권,9481160821
20213,3120073,미아사거리,발달상권,8403828552
20214,3120073,미아사거리,발달상권,8214771243
20221,3120073,미아사거리,발달상권,8593332651
20222,3120073,미아사거리,발달상권,9782443103
20223,3120073,미아사거리,발달상권,9764440721
20224,3120073,미아사거리,발달상권,10828102434
20231,3120073,미아사거리,발달상권,9902328569
20232,3120073,미아사거리,발달상권,9991408532
20233,3120073,미아사거리,발달상권,9853978203
20234,3120073,미아사거리,발달상권,9792205240
20241,3120073,미아사거리,발달상권,9650791596
20242,3120073,미아사거리,발달상권,10126768024
20243,3120073,미아사거리,발달상권,9192211183
20244,3120073,미아사거리,발달상권,9314674507
20251,3120073,미아사거리,발달상권,8187969715
20252,3120073,미아사거리,발달상권,9454952859
20253,3120073,미아사거리,발달상권,9337622981
20254,3120073,미아사거리,발달상권,12525044749
20211,3120075,월곡역,발달상권,11869655645
20212,3120075,월곡역,발달상권,13641500517
20213,3120075,월곡역,발달상권,13774409620
20214,3120075,월곡역,발달상권,16138723758
20221,3120075,월곡역,발달상권,13747352361
20222,3120075,월곡역,발달상권,16908141344
20223,3120075,월곡역,발달상권,15317868510
20224,3120075,월곡역,발달상권,18217778418
20231,3120075,월곡역,발달상권,14481679599
20232,3120075,월곡역,발달상권,16551623959
20233,3120075,월곡역,발달상권,15089303763
20234,3120075,월곡역,발달상권,16801746451
20241,3120075,월곡역,발달상권,14119553233
20242,3120075,월곡역,발달상권,15197557225
20243,3120075,월곡역,발달상권,13783713847
